-1.304161881282838061e-02,-5.250905935768566124e-01
3.855545708511006198e-01,-3.714176634347814976e-01
-9.372384592094150368e-02,-5.373420715548080651e-01
1.885936747450910889e-01,-5.225652123465402976e-01
1.157615214360192130e-01,-5.536845856850258762e-01
7.443903480909012937e-02,-5.709252281507024573e-01
-3.517370378172132717e-01,-4.685203718642277915e-01
-2.045019806275537866e-01,-5.597738649988337478e-01
2.268419138796092804e-01,-5.620072991750063585e-01
-2.659524314896001829e-01,-5.558097169136794191e-01
-3.326625686037740781e-01,-5.306038941652249097e-01
-3.703140191122131775e-01,-5.175192797712080406e-01
-3.702266139302446968e-01,-5.299516897476655997e-01
-6.510617788869491607e-01,-8.483526067651984970e-02
-6.151373106562113557e-01,-2.570029834128161883e-01
-4.655266725453744425e-01,-4.912223584756197914e-01
-6.511837583732276169e-01,-2.185138572988729599e-01
-6.252193438985004237e-01,3.080057312927146906e-01
-6.625772556147150327e-01,2.468610239376446691e-01
-7.169254166106898696e-01,-1.879411952229390753e-02
-7.036947913816892219e-01,1.836824989404046704e-01
-4.208903150936360582e-01,-6.054513780881940477e-01
-7.313285153293055396e-01,1.545221692142302594e-01
-2.760998335741588483e-01,7.054714100279365629e-01
-7.560200264085406019e-01,1.332716747845530403e-01
-7.737226317569338985e-01,-7.931935899931670531e-02
-6.190191699553052596e-01,4.874097368920660700e-01
-7.900688961482841277e-01,1.120843312997458624e-01
-5.175666680330730518e-01,6.205798389648786717e-01
-4.120436703034309200e-01,7.068532389161016338e-01
-6.149219576982999369e-01,5.549084875623111479e-01
2.420842877846121968e-02,8.380342549319188539e-01
2.708095663414739618e-01,8.041074038250730638e-01
-7.840983124350918709e-01,3.497992467116778359e-01
-5.610959322394539761e-01,6.631653117084270743e-01
6.208264112011056129e-02,8.765921979894935046e-01
4.017815520428610898e-01,7.929029204310911183e-01
1.677762182468527097e-01,8.831953232873538395e-01
1.778805747842218676e-01,8.915182455262318229e-01
-1.056683842595638190e-01,9.130980105529180602e-01
-2.376528233967718784e-01,8.983910529192598027e-01
4.445706926832835859e-01,8.275372333479441567e-01
-8.496972313974748836e-02,9.456853627216461611e-01
8.174608857330527556e-01,5.025754729087199557e-01
8.987143887676108944e-01,3.641766885202092352e-01
6.948570066814060420e-01,6.907805885242860322e-01
5.855099914791825899e-01,7.981716983714018943e-01
8.841487444271344254e-01,4.672055197960761630e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.009815148176769831e-02,-2.402950519277418534e-04
1.994105661494777540e-02,3.236646616836636597e-03
3.029745022454772424e-02,-5.815113390347780584e-04
3.961880516571593402e-02,-7.926963997166259698e-03
3.093399909509224679e-02,-3.992302376452133011e-02
2.592653800999608280e-02,-5.478055502641170083e-02
6.885760251637772222e-02,1.606612659203304413e-02
7.524871347644991604e-02,2.945466082005469138e-02
8.419636721284497194e-02,-3.428461109706686105e-02
4.023774927946153351e-02,-9.264968450563662583e-02
7.380814282074700527e-02,-8.305442231270945830e-02
8.604785778989189338e-02,-8.537063018692381267e-02
4.587182945313113269e-02,-1.230402930664687700e-01
1.123964517812948427e-01,-8.581956081729769092e-02
6.555102524318288937e-02,-1.366012599803783645e-01
1.186924290600672310e-01,-1.096899766585907460e-01
1.059442755870772940e-01,-1.351391783787146694e-01
1.608815580479733554e-01,-8.470522722787540704e-02
8.003716949149762561e-02,-1.744334478438837321e-01
-3.998411833093442475e-02,-1.980238175209766971e-01
1.122344107494716164e-01,-1.799967935144711206e-01
-1.353296813582693381e-01,-1.762628531280825972e-01
-1.274664606185358928e-01,-1.942328131251200851e-01
-9.812939823804347345e-03,-2.422255550658977408e-01
-8.343809277312862205e-02,-2.383423752447838273e-01
-8.862031603801175106e-02,-2.472225584495913453e-01
-1.705789968604992102e-01,-2.127979584472605712e-01
-2.780771439267541445e-01,5.162305292342185548e-02
-2.322882337499213301e-01,-1.784649744835031249e-01
-2.984936256654420750e-01,-5.223906576247546590e-02
-2.391091568794872224e-01,-2.021831604256923709e-01
-3.132481156730647642e-01,7.971670345316181350e-02
-2.589652729051826197e-01,-2.098763887154899699e-01
-3.396283473059824587e-01,5.098758629691682587e-02
-3.529192951104521137e-01,-2.086186324634209388e-02
-3.625652136274183368e-01,2.789033570938481352e-02
-3.460665021070536418e-01,-1.411297298498725983e-01
-3.771074329568359640e-01,7.156737326720888359e-02
-3.065885527322315118e-01,2.473695725648017707e-01
-3.839421739062245376e-01,1.258453622240225667e-01
-4.125021813682987482e-01,-3.681115691533621420e-02
-2.842904266374912670e-01,3.148977418930822836e-01
-1.458125855753327760e-01,4.091367850060484979e-01
1.406646529453428329e-01,4.215973429817805873e-01
-2.546559062381700822e-01,3.765128678623749781e-01
-1.416011555097462446e-02,4.644306495441934413e-01
-2.809468385821868308e-01,3.826931390419469059e-01
-1.835548050355011451e-01,4.487601662450118045e-01
-2.380452824573199566e-01,4.339463631032928759e-01
7.780577828571463850e-02,4.990213156941539774e-01
2.471178635312525629e-01,4.520108904513818193e-01
6.416591663613586960e-02,5.213184731298127206e-01
2.914104255232735086e-01,4.490917185964061753e-01
4.774035621375674054e-01,2.638304380002177152e-01
1.524590644984851195e-01,5.342267392792022784e-01
3.775102384403112299e-01,4.212521455650048430e-01
2.569887882148720881e-01,5.152218442322610281e-01
5.726395610694573479e-01,1.237506190788602717e-01
4.973254482930425380e-01,3.283827621792124174e-01
1.773059420740462078e-01,5.795447015751106212e-01
6.079936363151577927e-01,9.999437699774223198e-02
4.492791549668655460e-01,4.362947604150446135e-01
6.359280222253197445e-01,-2.354205247092535508e-02
6.453677839957762119e-01,-3.764256246646289356e-02
5.276635188222157380e-01,-3.907040725224770195e-01
5.692885354961051414e-01,3.469221927135022754e-01
6.167611231480812917e-01,-2.786040295664007904e-01
5.873762244221789608e-01,3.560586524496495153e-01
6.936973247834619105e-01,6.745946992305493217e-02
6.265526319247268772e-01,-3.276900734316918196e-01
6.624468984645882630e-01,-2.747715025720045556e-01
6.129140747325293459e-01,-3.914868539676374382e-01
7.088020896302936746e-01,-2.032722959585064326e-01
1.658728440251551750e-01,-7.288379090905220403e-01
7.902540928954368549e-02,-7.534427736418363164e-01
4.533961144294201273e-01,-6.194833194291466949e-01
4.174625735316790931e-01,-6.562493971846723451e-01
1.859717087054215123e-01,-7.656157704426770350e-01
-7.813407233514410577e-02,-7.941453423172648574e-01
1.996076640951568726e-01,-7.830398283759306688e-01
6.677950563111961779e-02,-8.154520128315149163e-01
9.391495436818660114e-02,-8.229413253532860129e-01
1.390511185765319901e-01,-8.267721856024387028e-01
-7.691869237260153813e-01,-3.581592026979975030e-01
-5.683467961987227479e-01,-6.435461100917817534e-01
-1.933970015783353091e-01,-8.468851608155066879e-01
-8.691031775957086536e-01,-1.301068891240655667e-01
-7.425519103126743126e-01,-4.886103941599294620e-01
1.587415227885609625e-01,-8.848638129275249176e-01
-4.312838891336667202e-01,-8.002752576241969340e-01
-8.076915577913141853e-01,-4.388030671957113271e-01
-9.129761692972808707e-01,-1.733778034498539566e-01
-6.013720950001083532e-01,-7.216734557438323483e-01
-9.174089388796646816e-01,2.447478252816653876e-01
-9.506892013509162798e-01,1.304394423004314740e-01
-7.599242090766902269e-01,-6.023515663619151139e-01
-7.429931361820518720e-01,6.387215988226494501e-01
-9.600785482707678842e-01,-2.411414343354028045e-01
-9.783468269600573697e-01,-2.069721869652722535e-01
